period,obs,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
29,171,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,367.10099999999994,100
29,172,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,241.303,100
29,173,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,271.858,100
29,174,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,214.563,100
30,175,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,703.1030000000001,100
30,176,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,726.3420000000001,100
30,177,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,346.421,100
30,178,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,323.97700000000003,100
30,179,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,354.326,100
30,180,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,271.912,100
31,241,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,754.4689999999999,100
31,242,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,751.9110000000001,100
31,243,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,724.9949999999999,100
31,244,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,675.721,100
31,245,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,554.9929999999999,100
31,246,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,526.814,100
32,247,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,920.3919999999999,100
32,248,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,927.9040000000001,100
32,249,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,952.945,100
32,250,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,911.168,100
32,251,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,885.745,100
32,252,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,820.396,100
33,253,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,900.435,100
33,254,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,939.166,100
33,255,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,953.874,100
33,256,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,865.663,100
33,257,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,773.774,100
33,258,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,657.8919999999999,100
34,259,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,853.642,100
34,260,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,825.376,100
34,261,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,844.9490000000001,100
34,262,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,735.104,100
34,263,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,685.841,100
34,264,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,577.666,100
35,265,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,787.785,100
35,266,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,762.154,100
35,267,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,765.9,100
35,268,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,710.987,100
35,269,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,636.575,100
35,270,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,604.271,100
36,271,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,850.1730000000001,100
36,272,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,817.0260000000001,100
36,273,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,844.996,100
36,274,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,795.113,100
36,275,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,730.165,100
36,276,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,601.9480000000001,100
38,283,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,907.8340000000001,100
38,284,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,832.416,100
38,285,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,796.1879999999999,100
38,286,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,798.482,100
38,287,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,786.489,100
38,288,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,744.056,100
40,295,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,783.9820000000001,100
40,296,1.98,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,893.3299999999999,100
40,297,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,794.715,100
40,298,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,707.859,100
40,299,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,644.1129999999999,100
40,300,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,578.988,100
41,301,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,672.364,100
41,302,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,646.8770000000001,100
41,303,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,557.7710000000001,100
41,304,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,509.98900000000003,100
41,305,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,499.14000000000004,100
41,306,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,475.499,100
42,307,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,989.765,100
42,308,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,866.392,100
42,309,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,855.4999999999999,100
42,310,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,814.7410000000001,100
42,311,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,799.424,100
42,312,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,553.038,100
44,319,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,781.2739999999999,100
44,320,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,778.5989999999999,100
44,321,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,713.5590000000001,100
44,322,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,607.216,100
44,323,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,596.3230000000001,100
44,324,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,520.1250000000001,100
45,325,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,767.2130000000001,100
45,326,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,725.7349999999999,100
45,327,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,675.7599999999999,100
45,328,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,559.683,100
45,329,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,616.214,100
45,330,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,522.488,100
47,337,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,800.6730000000001,100
47,338,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,854.691,100
47,339,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,707.5960000000001,100
47,340,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,640.449,100
47,341,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,605.649,100
47,342,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,506.45799999999997,100
48,343,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,749.7629999999999,100
48,344,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,808.3209999999999,100
48,345,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,686.888,100
48,346,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,617.653,100
48,347,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,596.447,100
48,348,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,318.2,329.3,99,253.7,0,0,0,0,0,0,0,531.057,100
49,349,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,591.2700000000001,100
49,350,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,606.023,100
49,351,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,422.064,100
49,352,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,393.40899999999993,100
49,353,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,365.38699999999994,100
49,354,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,410.877,100
50,355,1,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,763.4449999999999,100
50,356,1.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,826.1769999999999,100
50,357,3.02,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,731.7470000000001,100
50,358,4,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,648.8710000000001,100
50,359,4.99,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,736.535,100
50,360,6.01,-28,-23.9,-17.2,-6.6,2.7,10.3,15,13.8,6.6,-0.4,-12.1,-22.8,484.8,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,666.0299999999999,100
51,361,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,606.5690000000001,100
51,362,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,430.392,100
51,363,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,462.61800000000005,100
51,364,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,312.057,100
51,365,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,283.441,100
51,366,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,214.735,100
52,367,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,834.102,100
52,368,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,750.675,100
52,369,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,696.4279999999999,100
52,370,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,545.697,100
52,371,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,470.984,100
52,372,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,403.028,100
53,373,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,797.4879999999999,100
53,374,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,587.965,100
53,375,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,542.5020000000001,100
53,376,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,511.81399999999996,100
53,377,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,385.707,100
53,378,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,296.714,100
54,379,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,612.651,100
54,380,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,545.4409999999999,100
54,381,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,565.732,100
54,382,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,385.527,100
54,383,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,234.897,100
54,384,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,193.25,100
55,385,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,814.975,100
55,386,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,541.421,100
55,387,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,503.74600000000004,100
55,388,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,567.9490000000001,100
55,389,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,387.44300000000004,100
55,390,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,424.12100000000004,100
56,391,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,753.8580000000001,100
